SeniorCitizen,Tenure,MonthlyCharges,InternetService,TechSupport,Contract,PaymentMethod,NumComplaints,AvgDailyUsageHours,TotalCharges
0,40,61.76,Fiber optic,No,Month-to-month,Mailed check,0,2.33,2515.5
0,56,24.7,DSL,No,One year,Credit card (automatic),0,0.01,1427.86
0,24,24.39,Fiber optic,Yes,Two year,Bank transfer (automatic),1,0.5,606.19
0,36,111.11,Fiber optic,No,Month-to-month,Mailed check,0,6.51,4090.36
0,39,86.28,DSL,No,Month-to-month,Electronic check,0,2.29,3416.21
0,45,114.03,DSL,No,Month-to-month,Credit card (automatic),0,0.14,5174.87
0,59,103.7,DSL,No,Month-to-month,Mailed check,0,0.59,6108.53
0,18,128.9,DSL,No,Month-to-month,Electronic check,0,0.87,2227.56
0,8,126.3,Fiber optic,No,One year,Credit card (automatic),0,4.09,912.83
0,68,114.6,Fiber optic,No,One year,Credit card (automatic),0,1.32,7749.66
0,4,77.02,Fiber optic,No,One year,Credit card (automatic),0,0.12,423.2
0,25,56.98,No,No,One year,Credit card (automatic),1,1.07,1377.01
0,18,80.84,Fiber optic,Yes,Two year,Bank transfer (automatic),0,0.51,1508.59
1,29,80.25,Fiber optic,No,Month-to-month,Electronic check,0,0.62,2346.81
1,47,93.23,DSL,No,Month-to-month,Mailed check,0,0.18,4425.05
1,15,42.33,Fiber optic,No,Month-to-month,Electronic check,1,0.92,653.25
0,70,98.67,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,1.66,6843.69
0,17,74.79,DSL,No,Month-to-month,Bank transfer (automatic),1,2.14,1337.46
0,55,94.42,DSL,Yes,Month-to-month,Mailed check,0,1.78,5262.53
0,20,48.75,Fiber optic,No,Month-to-month,Mailed check,0,1.62,1014.68
0,30,72.13,No,No,One year,Electronic check,1,3.05,2206.53
0,0,45.22,Fiber optic,No,One year,Credit card (automatic),0,0.61,22.62
0,2,125.04,No,No,Month-to-month,Mailed check,0,0.36,236.36
0,24,78.56,No,No,One year,Electronic check,0,0.14,1919.21
0,7,47.0,DSL,No,One year,Mailed check,0,0.27,340.4
1,64,24.95,DSL,No,Month-to-month,Bank transfer (automatic),0,0.24,1566.11
0,61,101.09,Fiber optic,No,Two year,Bank transfer (automatic),0,3.65,6194.52
0,6,45.76,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.3,316.85
1,6,138.75,Fiber optic,Yes,One year,Credit card (automatic),0,0.15,841.26
0,7,84.04,DSL,No,Two year,Credit card (automatic),0,0.77,604.01
0,18,54.68,DSL,Yes,One year,Credit card (automatic),0,0.28,960.77
0,16,98.92,DSL,No,One year,Mailed check,0,0.21,1575.89
0,10,53.03,No,No,Two year,Electronic check,1,0.68,500.71
1,48,118.43,No,Yes,Month-to-month,Bank transfer (automatic),0,3.78,5635.78
0,10,56.99,DSL,No,Month-to-month,Electronic check,0,0.05,518.6
0,40,138.59,DSL,Yes,One year,Bank transfer (automatic),0,0.35,5555.57
0,61,92.62,DSL,No,Two year,Mailed check,1,2.61,5691.5
0,51,121.33,No,No,One year,Mailed check,0,0.42,6196.47
1,65,28.74,No,No,Two year,Credit card (automatic),0,0.87,1916.12
0,67,61.8,DSL,No,Month-to-month,Mailed check,0,0.16,4139.82
0,66,108.5,DSL,No,Two year,Bank transfer (automatic),0,2.38,7191.67
0,39,98.61,Fiber optic,Yes,Two year,Credit card (automatic),0,2.0,3877.84
0,4,43.31,Fiber optic,No,Month-to-month,Mailed check,0,0.21,169.42
1,21,62.74,Fiber optic,No,Two year,Mailed check,0,4.43,1217.29
0,36,51.61,Fiber optic,No,Month-to-month,Mailed check,0,1.34,1877.9
0,10,93.6,No,Yes,Two year,Electronic check,1,2.4,892.69
0,43,61.35,DSL,Yes,Two year,Mailed check,1,2.16,2617.72
0,52,57.09,Fiber optic,Yes,Month-to-month,Electronic check,0,1.1,3054.7
0,60,44.89,DSL,No,Month-to-month,Credit card (automatic),0,2.06,2719.35
1,66,69.08,Fiber optic,No,Month-to-month,Electronic check,1,0.41,4530.44
0,12,43.46,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.03,546.26
1,10,135.51,No,No,Month-to-month,Mailed check,0,0.63,1346.95
0,10,38.54,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.25,342.47
0,6,129.6,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,5.95,746.06
0,16,71.42,Fiber optic,No,Month-to-month,Mailed check,0,3.86,1179.23
0,47,65.34,DSL,Yes,Two year,Electronic check,0,0.23,3081.56
1,13,47.76,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.63,557.87
0,62,96.29,Fiber optic,No,One year,Electronic check,0,1.07,5992.5
0,63,102.26,Fiber optic,No,Month-to-month,Mailed check,0,0.76,6427.22
0,64,76.11,Fiber optic,No,One year,Bank transfer (automatic),1,1.81,4856.39
0,33,26.68,Fiber optic,No,Two year,Mailed check,0,1.05,929.85
0,8,130.22,No,No,Month-to-month,Bank transfer (automatic),0,1.25,1081.72
0,36,137.64,DSL,Yes,Month-to-month,Mailed check,0,1.7,4961.99
0,29,71.73,No,No,One year,Electronic check,0,0.04,2114.15
0,40,93.64,No,No,Month-to-month,Credit card (automatic),0,0.02,3739.03
0,44,74.04,DSL,No,Month-to-month,Electronic check,0,0.29,3229.44
0,46,58.63,Fiber optic,No,Month-to-month,Credit card (automatic),0,1.9,2593.15
0,6,29.28,DSL,No,Month-to-month,Bank transfer (automatic),0,0.41,220.67
0,13,74.73,DSL,No,One year,Mailed check,0,3.79,1019.93
1,47,118.21,Fiber optic,Yes,Two year,Mailed check,1,0.12,5616.87
0,5,22.04,No,Yes,One year,Electronic check,0,1.3,69.89
0,33,89.85,DSL,Yes,Month-to-month,Credit card (automatic),0,0.04,2959.96
0,45,125.69,No,Yes,Month-to-month,Credit card (automatic),0,5.37,5583.59
0,58,46.11,Fiber optic,Yes,Two year,Bank transfer (automatic),0,0.36,2701.2
0,69,41.99,No,Yes,Two year,Mailed check,0,1.33,2892.62
0,7,112.67,No,No,Month-to-month,Credit card (automatic),1,4.59,787.59
0,23,50.61,No,No,Two year,Credit card (automatic),0,0.05,1259.19
0,66,43.04,Fiber optic,Yes,Two year,Mailed check,0,1.08,2850.73
0,3,65.36,No,No,Month-to-month,Electronic check,0,1.12,272.63
0,0,67.1,DSL,No,One year,Mailed check,1,0.65,23.58
1,33,124.89,DSL,No,One year,Credit card (automatic),0,1.59,4140.0
0,8,94.21,DSL,No,Month-to-month,Electronic check,1,1.17,681.81
0,62,68.72,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.43,4221.83
1,9,84.13,DSL,No,Month-to-month,Mailed check,0,1.83,698.91
0,9,134.48,DSL,Yes,Two year,Mailed check,0,0.94,1225.04
0,49,33.59,No,Yes,Two year,Electronic check,0,0.95,1536.96
0,43,44.93,Fiber optic,No,Month-to-month,Credit card (automatic),1,4.55,2035.11
1,47,135.5,No,No,Month-to-month,Electronic check,0,1.15,6383.13
0,5,134.88,DSL,No,Month-to-month,Mailed check,2,2.3,608.53
1,23,41.26,Fiber optic,No,Month-to-month,Electronic check,0,3.03,935.85
0,57,37.41,DSL,Yes,One year,Electronic check,1,1.3,2204.6
0,63,70.53,DSL,No,Month-to-month,Bank transfer (automatic),0,2.32,4441.19
1,55,25.97,DSL,Yes,Month-to-month,Credit card (automatic),0,0.56,1395.32
0,11,98.59,Fiber optic,No,Month-to-month,Electronic check,0,0.3,1101.91
0,34,29.3,DSL,Yes,One year,Mailed check,0,1.78,990.16
0,70,26.96,Fiber optic,No,One year,Electronic check,0,3.91,1901.15
0,5,78.22,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.07,369.22
1,64,134.93,DSL,Yes,One year,Credit card (automatic),0,2.16,8639.56
0,59,71.22,Fiber optic,No,One year,Mailed check,0,0.04,4215.43
0,67,62.78,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.92,4236.27
0,28,139.75,No,Yes,Two year,Mailed check,0,1.7,3959.84
0,37,83.84,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.78,3044.87
0,21,65.03,No,Yes,Two year,Electronic check,1,0.54,1314.61
0,7,66.3,No,No,Month-to-month,Mailed check,0,0.31,420.05
0,62,43.4,Fiber optic,No,Month-to-month,Credit card (automatic),0,5.72,2798.48
1,12,81.47,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),1,1.27,920.59
0,26,72.66,DSL,No,Month-to-month,Bank transfer (automatic),2,0.21,1922.95
0,17,52.5,Fiber optic,Yes,Two year,Mailed check,1,0.07,852.07
1,17,39.26,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,0.42,662.35
0,61,57.35,No,Yes,One year,Electronic check,0,1.16,3499.15
0,13,81.04,Fiber optic,Yes,Two year,Electronic check,0,2.09,943.59
0,10,27.0,No,No,Month-to-month,Credit card (automatic),0,5.94,338.63
1,16,38.45,No,No,Two year,Electronic check,0,2.69,650.28
0,50,133.72,No,No,Month-to-month,Mailed check,0,1.42,6700.94
1,13,85.14,DSL,No,Two year,Electronic check,0,1.65,1149.84
0,56,27.61,DSL,No,One year,Credit card (automatic),0,1.11,1487.37
0,5,103.17,Fiber optic,Yes,One year,Electronic check,0,0.86,458.94
0,56,27.42,Fiber optic,No,Month-to-month,Credit card (automatic),0,2.3,1535.74
0,3,108.66,DSL,No,One year,Mailed check,0,0.29,349.03
0,10,110.0,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),2,0.61,1019.02
0,10,98.13,Fiber optic,No,One year,Electronic check,0,5.77,1047.61
0,7,107.86,DSL,No,Month-to-month,Credit card (automatic),0,1.27,807.84
0,58,30.56,Fiber optic,No,Month-to-month,Mailed check,0,1.04,1732.94
0,20,107.21,No,Yes,Month-to-month,Bank transfer (automatic),1,2.85,2177.97
0,64,36.4,Fiber optic,Yes,Two year,Bank transfer (automatic),0,2.15,2318.88
0,23,60.74,Fiber optic,Yes,One year,Bank transfer (automatic),0,0.59,1373.04
0,29,133.13,DSL,No,One year,Electronic check,0,1.48,3859.15
0,56,80.35,Fiber optic,No,Two year,Bank transfer (automatic),0,0.31,4431.49
0,16,136.09,No,No,One year,Bank transfer (automatic),0,0.08,2200.87
0,58,30.67,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,6.89,1815.49
0,30,77.31,DSL,No,One year,Electronic check,0,2.0,2347.75
1,63,27.49,Fiber optic,Yes,Two year,Mailed check,0,4.01,1804.12
0,47,95.63,No,No,Month-to-month,Bank transfer (automatic),0,2.67,4449.7
0,22,29.44,DSL,No,One year,Mailed check,0,0.84,675.81
0,69,41.04,Fiber optic,No,One year,Bank transfer (automatic),1,2.96,2937.57
0,29,51.06,DSL,No,Month-to-month,Bank transfer (automatic),0,2.32,1559.37
0,54,109.85,Fiber optic,No,Two year,Electronic check,0,0.45,5995.22
0,6,39.68,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,1.46,267.26
0,11,121.6,No,No,Month-to-month,Credit card (automatic),1,0.55,1343.1
0,59,35.83,Fiber optic,No,Two year,Bank transfer (automatic),0,0.4,2125.51
0,51,24.23,Fiber optic,No,One year,Mailed check,0,0.13,1240.44
0,26,67.41,No,No,Month-to-month,Credit card (automatic),1,1.18,1792.55
0,11,137.53,DSL,No,Month-to-month,Electronic check,1,0.75,1560.93
0,12,33.24,Fiber optic,Yes,Two year,Credit card (automatic),0,0.14,334.96
1,71,32.21,Fiber optic,No,Month-to-month,Credit card (automatic),0,1.9,2243.02
0,61,110.14,DSL,No,Month-to-month,Credit card (automatic),0,1.93,6671.69
0,28,57.46,DSL,No,Month-to-month,Credit card (automatic),1,0.4,1586.45
1,34,106.07,Fiber optic,No,Two year,Credit card (automatic),0,4.68,3602.88
0,59,44.0,Fiber optic,No,One year,Mailed check,0,2.26,2608.38
0,28,75.21,DSL,No,One year,Credit card (automatic),0,2.45,2130.64
0,30,51.83,No,No,One year,Mailed check,1,0.01,1595.02
1,60,74.18,Fiber optic,Yes,Two year,Mailed check,0,5.76,4460.93
0,1,112.29,No,Yes,Two year,Mailed check,0,6.95,105.52
0,32,111.44,DSL,No,One year,Electronic check,0,1.06,3524.23
0,71,81.89,No,Yes,Two year,Credit card (automatic),0,6.3,5787.74
1,61,131.4,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,1.42,7990.58
0,58,51.65,No,Yes,Month-to-month,Electronic check,0,0.22,3034.44
0,39,48.84,Fiber optic,No,Two year,Bank transfer (automatic),1,2.52,1932.06
1,48,93.66,Fiber optic,No,One year,Credit card (automatic),1,1.22,4507.3
0,31,94.56,Fiber optic,No,Two year,Credit card (automatic),0,0.63,2957.97
0,37,25.58,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.4,937.12
0,12,92.93,No,Yes,One year,Mailed check,0,1.1,1086.77
0,53,64.93,DSL,No,One year,Credit card (automatic),0,1.77,3356.4
1,12,109.69,No,No,One year,Bank transfer (automatic),1,3.14,1294.14
0,38,116.97,No,No,Month-to-month,Electronic check,2,1.37,4367.3
0,22,86.26,Fiber optic,Yes,Two year,Bank transfer (automatic),0,0.8,1909.29
0,13,20.2,DSL,No,Month-to-month,Electronic check,2,1.5,211.79
0,16,96.36,No,Yes,One year,Electronic check,1,1.03,1531.74
1,23,109.87,Fiber optic,No,One year,Credit card (automatic),0,1.58,2515.06
0,57,49.88,No,No,Month-to-month,Electronic check,0,1.41,2731.78
0,62,75.76,No,No,One year,Credit card (automatic),0,5.77,4600.04
0,33,135.89,DSL,No,Two year,Bank transfer (automatic),0,1.46,4515.42
1,50,55.77,Fiber optic,Yes,Month-to-month,Mailed check,0,1.76,2791.94
0,9,46.78,Fiber optic,No,One year,Electronic check,0,3.34,490.07
0,71,45.3,No,No,Month-to-month,Credit card (automatic),0,3.66,3241.56
0,20,87.06,DSL,No,Two year,Mailed check,1,0.23,1714.71
0,36,133.97,DSL,No,Month-to-month,Electronic check,0,0.91,4720.65
0,6,93.04,No,No,Month-to-month,Bank transfer (automatic),1,4.29,597.89
0,12,56.4,DSL,No,One year,Electronic check,0,4.82,748.2
0,29,96.63,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.32,2702.03
0,30,94.98,DSL,No,Month-to-month,Bank transfer (automatic),1,0.88,2856.33
0,4,91.63,Fiber optic,Yes,Two year,Bank transfer (automatic),0,0.49,355.69
1,31,39.13,Fiber optic,No,One year,Bank transfer (automatic),0,2.35,1103.76
0,15,96.15,Fiber optic,No,One year,Credit card (automatic),0,2.87,1378.72
1,21,71.62,No,No,One year,Credit card (automatic),0,0.95,1522.61
0,63,22.23,DSL,No,Two year,Credit card (automatic),0,1.69,1473.89
0,43,84.77,Fiber optic,No,Month-to-month,Mailed check,0,3.06,3650.1
1,39,138.71,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,1.85,5412.65
0,36,61.97,Fiber optic,No,Month-to-month,Electronic check,0,0.26,2225.91
0,15,135.87,Fiber optic,No,One year,Mailed check,0,1.87,2069.63
1,42,31.54,DSL,Yes,Month-to-month,Mailed check,0,0.26,1300.88
0,62,107.89,No,Yes,One year,Mailed check,1,1.59,6700.85
0,14,33.72,Fiber optic,No,Month-to-month,Mailed check,0,0.61,552.24
0,43,52.83,DSL,No,One year,Electronic check,0,0.09,2217.44
0,8,88.5,Fiber optic,Yes,One year,Bank transfer (automatic),0,0.39,714.89
0,64,91.13,DSL,No,Month-to-month,Electronic check,0,0.95,5820.63
0,43,113.03,DSL,No,Month-to-month,Bank transfer (automatic),0,7.68,4841.3
0,19,93.84,DSL,Yes,Two year,Mailed check,0,0.44,1760.52
0,69,91.23,DSL,No,One year,Mailed check,0,5.78,6289.57
0,32,129.48,DSL,No,Two year,Credit card (automatic),0,0.68,4135.29
0,5,74.26,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,4.83,343.37
0,30,47.03,Fiber optic,Yes,Two year,Mailed check,0,4.69,1437.85
0,65,39.41,Fiber optic,No,One year,Mailed check,0,0.23,2544.02
0,17,68.0,DSL,Yes,Month-to-month,Bank transfer (automatic),0,2.65,1126.48
0,27,105.53,No,No,Month-to-month,Mailed check,0,1.09,2809.76
0,67,25.11,No,No,One year,Bank transfer (automatic),0,1.74,1718.84
0,64,35.49,No,No,Month-to-month,Mailed check,0,2.24,2197.44
1,44,32.73,Fiber optic,No,Two year,Electronic check,0,0.2,1451.07
0,57,90.23,Fiber optic,No,One year,Mailed check,1,2.41,5165.63
0,46,49.14,DSL,Yes,Month-to-month,Bank transfer (automatic),0,0.54,2141.29
0,65,39.95,No,No,Two year,Bank transfer (automatic),0,1.98,2556.29
0,51,91.13,DSL,No,Month-to-month,Electronic check,0,1.28,4695.42
1,35,111.36,DSL,No,Month-to-month,Bank transfer (automatic),1,1.73,3999.62
1,0,59.86,Fiber optic,No,One year,Credit card (automatic),0,1.46,0.0
0,38,89.38,Fiber optic,No,One year,Electronic check,0,2.49,3351.56
0,0,31.77,Fiber optic,No,Month-to-month,Mailed check,0,3.37,0.0
1,13,132.22,DSL,No,Month-to-month,Mailed check,1,0.89,1748.28
1,70,60.43,Fiber optic,No,Month-to-month,Mailed check,0,0.75,4234.58
0,22,139.7,No,No,One year,Bank transfer (automatic),0,0.42,3083.18
0,42,137.43,No,Yes,One year,Mailed check,0,2.52,5812.01
0,21,113.46,Fiber optic,No,One year,Mailed check,0,5.12,2463.95
1,59,22.41,Fiber optic,No,One year,Mailed check,1,0.33,1225.84
0,26,85.22,DSL,Yes,Month-to-month,Credit card (automatic),0,0.92,2248.16
0,55,30.42,DSL,No,One year,Credit card (automatic),1,2.21,1730.82
0,1,127.42,DSL,No,Month-to-month,Credit card (automatic),1,1.52,157.53
0,38,114.76,Fiber optic,Yes,Month-to-month,Mailed check,0,2.53,4342.39
0,50,136.68,Fiber optic,No,One year,Mailed check,0,0.02,6894.64
1,18,93.01,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,3.63,1652.28
0,61,82.66,DSL,No,Month-to-month,Bank transfer (automatic),0,0.09,5053.62
0,70,82.28,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.88,5701.48
0,66,66.37,DSL,No,Month-to-month,Bank transfer (automatic),0,0.48,4371.67
0,62,76.24,Fiber optic,Yes,Month-to-month,Mailed check,0,3.95,4790.08
0,4,96.25,DSL,No,Month-to-month,Bank transfer (automatic),0,0.48,438.82
0,71,131.95,Fiber optic,No,Month-to-month,Electronic check,1,0.7,9396.39
0,60,91.51,Fiber optic,No,Month-to-month,Mailed check,0,3.29,5613.66
0,70,122.85,DSL,No,Month-to-month,Mailed check,1,1.16,8642.99
0,6,123.53,DSL,Yes,Month-to-month,Electronic check,0,3.43,718.7
0,49,82.26,Fiber optic,No,One year,Bank transfer (automatic),0,1.62,4046.51
1,45,61.7,DSL,No,Month-to-month,Electronic check,0,0.12,2785.8
1,71,96.75,Fiber optic,Yes,One year,Bank transfer (automatic),0,0.86,6836.56
0,13,73.51,Fiber optic,No,Month-to-month,Electronic check,0,0.29,958.03
0,68,29.77,DSL,Yes,Month-to-month,Mailed check,0,0.1,2032.23
1,64,65.34,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,0.7,4231.33
0,64,139.29,No,Yes,Month-to-month,Bank transfer (automatic),0,3.59,8978.68
0,56,25.82,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.19,1382.93
1,61,103.6,No,No,Month-to-month,Mailed check,0,0.01,6341.62
0,19,120.94,DSL,Yes,Month-to-month,Bank transfer (automatic),0,4.1,2311.01
0,25,97.85,Fiber optic,No,One year,Electronic check,0,1.13,2504.81
1,43,88.37,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,1.23,3770.45
0,66,104.91,No,No,Month-to-month,Bank transfer (automatic),0,3.96,6909.24
0,69,71.52,DSL,Yes,Two year,Mailed check,0,1.81,4948.4
0,61,30.96,DSL,No,Month-to-month,Electronic check,0,2.63,1903.84
0,44,135.48,DSL,No,Month-to-month,Electronic check,0,2.21,5996.88
0,10,71.88,No,No,Month-to-month,Electronic check,0,1.42,773.48
0,71,99.85,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,1.75,7078.64
1,33,83.76,No,No,Month-to-month,Credit card (automatic),0,1.23,2719.3
0,45,26.56,DSL,No,Two year,Credit card (automatic),0,0.66,1148.01
0,31,134.33,DSL,No,Two year,Bank transfer (automatic),0,0.5,4233.59
0,4,115.1,DSL,No,Month-to-month,Mailed check,0,0.29,411.19
0,62,37.89,Fiber optic,No,Month-to-month,Mailed check,0,0.66,2399.13
0,28,137.8,No,Yes,Month-to-month,Bank transfer (automatic),0,1.29,3753.82
1,47,108.43,Fiber optic,No,Month-to-month,Electronic check,0,1.33,5127.51
1,15,76.68,No,No,One year,Electronic check,0,1.73,1144.76
0,24,93.36,DSL,No,Month-to-month,Bank transfer (automatic),0,3.17,2280.46
0,71,32.81,Fiber optic,Yes,Month-to-month,Electronic check,0,1.58,2317.84
0,28,87.25,Fiber optic,Yes,Month-to-month,Electronic check,0,0.28,2437.38
0,51,28.84,DSL,No,Two year,Credit card (automatic),0,0.04,1481.14
0,45,85.38,DSL,No,Month-to-month,Credit card (automatic),0,0.33,3785.83
0,24,86.32,Fiber optic,No,Two year,Bank transfer (automatic),1,3.58,2078.89
1,22,124.93,DSL,Yes,One year,Credit card (automatic),0,1.26,2751.65
0,33,107.01,No,Yes,Month-to-month,Credit card (automatic),0,2.83,3614.56
0,66,49.95,No,No,Month-to-month,Mailed check,1,0.4,3341.27
0,33,126.61,Fiber optic,No,Month-to-month,Bank transfer (automatic),1,1.86,4218.17
0,31,88.79,Fiber optic,No,Month-to-month,Mailed check,0,1.97,2764.41
0,28,92.77,DSL,No,One year,Credit card (automatic),0,2.49,2639.18
0,8,40.28,DSL,No,One year,Credit card (automatic),0,1.15,242.58
0,65,122.93,No,No,Month-to-month,Electronic check,0,2.37,8035.96
0,56,131.72,Fiber optic,Yes,Month-to-month,Mailed check,0,4.11,7336.04
0,38,113.0,Fiber optic,No,One year,Mailed check,0,4.73,4230.5
0,6,132.89,Fiber optic,No,Two year,Bank transfer (automatic),0,0.2,791.58
0,68,56.28,Fiber optic,No,Two year,Electronic check,1,1.47,3855.57
0,7,123.33,DSL,Yes,One year,Electronic check,0,0.18,998.95
0,17,78.67,Fiber optic,No,Month-to-month,Electronic check,0,3.84,1236.2
0,48,39.67,Fiber optic,No,Month-to-month,Credit card (automatic),0,4.66,1874.82
0,15,100.26,No,No,Month-to-month,Credit card (automatic),0,1.04,1510.49
0,20,102.09,Fiber optic,No,One year,Credit card (automatic),0,4.82,2013.46
0,9,54.43,DSL,No,Month-to-month,Mailed check,1,2.18,619.45
0,3,23.3,DSL,No,One year,Mailed check,0,1.79,96.1
0,43,43.98,Fiber optic,No,Two year,Bank transfer (automatic),0,1.3,1881.48
0,7,67.97,Fiber optic,Yes,Month-to-month,Electronic check,0,0.78,413.55
0,54,40.11,Fiber optic,No,Two year,Credit card (automatic),0,4.98,2135.74
1,18,43.28,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.33,815.62
0,63,66.97,Fiber optic,No,Month-to-month,Electronic check,0,2.43,4189.45
1,39,135.41,DSL,No,Two year,Credit card (automatic),0,0.69,5315.53
0,50,111.71,Fiber optic,No,Two year,Credit card (automatic),0,2.1,5612.66
0,8,58.37,DSL,Yes,One year,Mailed check,0,0.27,485.03
1,29,134.19,Fiber optic,No,Two year,Mailed check,1,0.7,3920.53
0,55,97.48,Fiber optic,Yes,Two year,Credit card (automatic),0,4.38,5399.93
0,43,74.65,DSL,Yes,Month-to-month,Credit card (automatic),0,1.22,3205.51
0,58,76.2,Fiber optic,No,One year,Mailed check,0,1.01,4407.54
0,14,69.29,Fiber optic,No,Month-to-month,Electronic check,0,2.09,964.18
0,67,47.96,DSL,No,Month-to-month,Electronic check,1,0.81,3143.15
0,69,66.4,No,No,One year,Credit card (automatic),0,1.02,4643.89
1,60,83.35,DSL,Yes,One year,Bank transfer (automatic),0,1.23,4923.96
0,22,83.36,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,6.91,1740.65
1,46,111.41,DSL,Yes,Month-to-month,Credit card (automatic),0,2.46,5213.54
1,16,63.06,No,Yes,Two year,Electronic check,0,0.06,1059.85
0,56,106.02,No,Yes,Month-to-month,Bank transfer (automatic),0,2.3,5930.72
